employee_id,name_mask,gender,birth_year,hire_date,leave_date,leave_type,leave_reason_code,current_dept_id,current_level_code,is_key_talent,probation_end,status_end
E04180,沈玲爱,女,1998,2025-05-09,,,,D12,L3,0,2025-08-07,active
E04181,施静佳,女,1991,2025-05-03,,,,D12,L4,0,2025-08-01,active
E04182,金霞*,女,2002,2025-05-09,,,,D08,L5,1,2025-08-07,active
E04183,吕磊月,女,1994,2025-05-23,,,,D01,L1,0,2025-08-21,active
E04184,喻娜*,男,2002,2025-05-27,2025-07-06,invol,R06,D03,L1,0,2025-11-23,left
E04185,卫欣美,女,2001,2025-05-21,,,,D06,L2,0,2025-08-19,active
E04186,杨荣静,女,1999,2025-05-04,2025-06-09,invol,R06,D03,L2,0,2025-08-02,left
E04187,姜娥云,男,1991,2025-05-18,,,,D01,L1,0,2025-11-14,active
E04188,邹燕*,女,1995,2025-05-13,,,,D01,L2,0,2025-11-09,active
E04189,秦玉*,女,1995,2025-05-25,,,,D03,L1,0,2025-08-23,active
E04190,韩莲*,女,2003,2025-05-10,,,,D01,L2,0,2025-11-06,active
E04191,金雪*,男,1993,2025-05-06,,,,D01,L2,0,2025-08-04,active
E04192,戚真彩,男,1988,2025-05-22,,,,D04,L4,1,2025-08-20,active
E04193,李美*,男,1991,2025-05-21,,,,D01,L1,0,2025-08-19,active
E04194,喻欣*,女,2003,2025-05-28,,,,D01,L1,0,2025-08-26,active
E04195,邹霞娥,未披露,1998,2025-05-24,,,,D01,L2,0,2025-08-22,active
E04196,许伟*,女,1996,2025-05-15,,,,D11,L4,1,2025-08-13,active
E04197,华春娥,女,1987,2025-05-26,,,,D10,L6,1,2025-08-24,active
E04198,沈爱*,女,1991,2025-05-13,2025-06-21,vol,R01,D03,L2,1,2025-08-11,left
E04199,郑芝娟,男,1990,2025-05-04,2025-09-27,invol,R06,D05,L5,1,2025-08-02,left
E04200,李月*,女,1988,2025-05-31,,,,D03,L5,0,2025-08-29,active
E04201,张涛*,女,2002,2025-05-26,,,,D01,L3,0,2025-08-24,active
E04202,沈娥佳,女,1996,2025-05-06,,,,D09,L2,0,2025-11-02,active
E04203,孔淑佳,男,2003,2025-05-17,,,,D06,L2,1,2025-08-15,active
E04204,严丽莲,女,1989,2025-05-25,,,,D02,L3,0,2025-11-21,active
E04205,杨明雪,女,1994,2025-05-24,,,,D12,L4,1,2025-08-22,active
E04206,尤彩华,男,1984,2025-05-17,,,,D05,L3,0,2025-11-13,active
E04207,朱翠彩,女,1995,2025-05-29,,,,D09,L4,0,2025-08-27,active
E04208,王云涛,女,1987,2025-05-11,,,,D03,L4,0,2025-08-09,active
E04209,谢雪*,男,1994,2025-05-14,,,,D11,L2,0,2025-11-10,active
E04210,李月芝,女,1992,2025-05-21,,,,D01,L1,0,2025-08-19,active
E04211,赵娟燕,男,2003,2025-05-11,,,,D03,L4,1,2025-11-07,active
E04212,周玉*,男,1989,2025-05-27,,,,D12,L1,0,2025-11-23,active
E04213,韩凡强,男,1996,2025-05-26,2025-12-18,vol,R01,D07,L2,0,2025-08-24,left
E04214,吴静琳,男,2003,2025-05-28,2025-11-17,vol,R01,D03,L2,0,2025-11-24,left
E04215,杨雅*,女,2002,2025-05-06,,,,D01,L1,0,2025-11-02,active
E04216,许琳荣,女,1993,2025-05-24,2025-11-16,vol,R01,D01,L1,0,2025-11-20,left
E04217,陈玉*,女,1998,2025-05-03,,,,D12,L4,1,2025-08-01,active
E04218,秦春凤,女,1996,2025-05-28,,,,D03,L3,1,2025-08-26,active
E04219,李红*,男,1998,2025-05-17,,,,D02,L2,0,2025-11-13,active
E04220,李惠翠,女,2003,2025-05-07,,,,D02,L2,0,2025-08-05,active
E04221,蒋莲洋,男,2003,2025-05-02,,,,D07,L1,1,2025-07-31,active
E04222,秦怡香,男,1989,2025-05-27,,,,D01,L3,0,2025-11-23,active
E04223,华静丽,女,2000,2025-05-17,,,,D01,L1,0,2025-08-15,active
E04224,孔静惠,女,1994,2025-05-25,,,,D11,L1,1,2025-08-23,active
E04225,喻洁秀,男,1994,2025-05-01,2025-07-29,vol,R01,D01,L6,0,2025-07-30,left
E04226,钱莲*,男,2003,2025-05-16,,,,D11,L1,0,2025-08-14,active
E04227,金玲真,女,1995,2025-05-14,2025-08-18,invol,R06,D06,L6,1,2025-08-12,left
E04228,钱瑞*,女,1990,2025-05-14,,,,D05,L3,0,2025-11-10,active
E04229,郑梅*,女,1989,2025-05-15,2025-08-21,vol,R01,D03,L2,1,2025-08-13,left
E04230,吴素*,男,1995,2025-05-22,,,,D12,L1,0,2025-08-20,active
E04231,杨莺嘉,女,1989,2025-05-11,,,,D01,L2,0,2025-11-07,active
E04232,曹霞*,男,1984,2025-05-16,,,,D07,L4,0,2025-08-14,active
E04233,李静*,女,1990,2025-05-10,,,,D01,L2,0,2025-08-08,active
E04234,李静佳,女,1998,2025-05-15,,,,D04,L5,0,2025-08-13,active
E04235,曹芳春,女,1993,2025-05-15,,,,D01,L4,0,2025-08-13,active
E04236,赵媛*,男,2003,2025-05-11,,,,D01,L3,0,2025-11-07,active
E04237,周妹*,未披露,1993,2025-05-13,,,,D09,L4,1,2025-08-11,active
E04238,孙艳雅,男,1996,2025-05-29,,,,D04,L4,0,2025-08-27,active
E04239,朱彩娜,男,2003,2025-05-22,2025-08-06,invol,R07,D12,L1,0,2025-08-20,left
E04240,邹琳超,女,1991,2025-05-19,,,,D01,L1,0,2025-11-15,active
E04241,戚玲*,男,1991,2025-05-10,,,,D06,L3,0,2025-08-08,active
E04242,吕佳*,男,1984,2025-05-26,,,,D06,L3,0,2025-08-24,active
E04243,吕云凤,男,1998,2025-05-04,,,,D03,L7,0,2025-08-02,active
E04244,魏瑞凤,男,1995,2025-05-09,,,,D01,L4,0,2025-08-07,active
E04245,赵慧军,男,1988,2025-05-04,,,,D02,L1,0,2025-08-02,active
E04246,韩娟艳,男,1987,2025-05-02,,,,D01,L5,0,2025-07-31,active
E04247,钱惠*,女,1992,2025-05-30,,,,D06,L1,0,2025-08-28,active
E04248,何凤*,女,1991,2025-05-17,,,,D05,L5,0,2025-08-15,active
E04249,张真娜,男,2001,2025-05-31,,,,D01,L2,0,2025-08-29,active
E04250,喻勇*,男,2000,2025-05-20,,,,D05,L3,0,2025-11-16,active
E04251,华娜*,男,1994,2025-05-14,,,,D01,L4,1,2025-08-12,active
E04252,曹雅*,女,2003,2025-05-27,,,,D08,L2,0,2025-08-25,active
E04253,魏淑兰,女,1991,2025-05-19,,,,D06,L2,0,2025-08-17,active
E04254,王洋嘉,女,1993,2025-05-31,2025-12-13,vol,R01,D01,L4,1,2025-08-29,left
E04255,吴雪*,男,2003,2025-05-16,,,,D04,L1,0,2025-08-14,active
E04256,秦玉*,女,1998,2025-05-22,,,,D03,L3,1,2025-08-20,active
E04257,谢雅*,女,1999,2025-05-30,2025-10-12,vol,R02,D01,L3,0,2025-08-28,left
E04258,尤荣佳,男,1982,2025-05-02,2025-06-02,invol,R06,D04,L2,0,2025-07-31,left
E04259,孙霞*,女,1995,2025-05-14,,,,D01,L3,1,2025-11-10,active
E04260,许彩*,男,1979,2025-05-13,,,,D01,L3,0,2025-08-11,active
E04261,孔怡军,女,1988,2025-05-30,,,,D05,L2,0,2025-08-28,active
E04262,魏月*,女,1997,2025-05-26,,,,D11,L4,0,2025-08-24,active
E04263,卫怡慧,男,1998,2025-05-21,,,,D05,L1,0,2025-08-19,active
E04264,沈涛翠,女,1994,2025-05-01,2025-12-26,vol,R01,D03,L1,0,2025-10-28,left
E04265,朱涛*,女,1989,2025-05-07,,,,D01,L3,0,2025-08-05,active
E04266,曹爱*,女,1993,2025-05-07,2025-07-02,invol,R06,D02,L4,1,2025-08-05,left
E04267,谢芝*,女,1992,2025-05-21,,,,D02,L2,0,2025-08-19,active
E04268,金环*,女,2002,2025-05-28,,,,D06,L2,0,2025-08-26,active
E04269,曹菊*,女,1996,2025-05-11,,,,D03,L2,0,2025-08-09,active
E04270,喻媛云,男,2003,2025-05-19,,,,D11,L4,0,2025-11-15,active
E04271,何娜凤,女,1988,2025-05-25,,,,D12,L1,0,2025-08-23,active
E04272,尤美彩,女,1998,2025-05-04,,,,D01,L1,0,2025-08-02,active
E04273,金真*,男,1989,2025-05-01,,,,D02,L4,0,2025-07-30,active
E04274,卫佳*,女,1993,2025-05-11,,,,D02,L1,0,2025-08-09,active
E04275,孙勇*,女,1991,2025-05-23,2025-07-09,vol,R03,D01,L4,1,2025-08-21,left
E04276,喻静勇,女,1986,2025-05-23,,,,D01,L1,0,2025-11-19,active
E04277,吴明*,女,1991,2025-05-30,2025-08-07,vol,R04,D01,L4,0,2025-08-28,left
E04278,金媛凤,男,1989,2025-05-22,,,,D11,L2,0,2025-08-20,active
E04279,冯莲华,女,1999,2025-05-20,,,,D03,L5,0,2025-11-16,active
E04280,郑玉霞,男,1991,2025-05-28,,,,D10,L4,0,2025-08-26,active
E04281,卫红*,男,1999,2025-05-16,2025-12-16,invol,R09,D02,L1,0,2025-11-12,left
E04282,赵素惠,男,2003,2025-05-31,,,,D01,L2,0,2025-08-29,active
E04283,郑环芬,女,1996,2025-05-16,,,,D02,L4,1,2025-08-14,active
E04284,王瑞玲,女,1989,2025-05-04,,,,D01,L5,0,2025-08-02,active
E04285,孔伟*,男,1981,2025-05-24,,,,D06,L4,1,2025-08-22,active
E04286,华真淑,女,1999,2025-05-09,,,,D07,L4,0,2025-11-05,active
E04287,陈爱*,男,1999,2025-05-31,,,,D02,L4,1,2025-08-29,active
E04288,郑慧*,女,1990,2025-05-08,,,,D01,L4,1,2025-08-06,active
E04289,郑素*,男,1994,2025-05-03,,,,D02,L2,0,2025-08-01,active
E04290,施华凤,男,1990,2025-05-15,,,,D09,L2,0,2025-08-13,active
E04291,钱娟*,男,1991,2025-05-03,,,,D02,L1,0,2025-08-01,active
E04292,卫月娥,男,1995,2025-05-03,2025-06-13,vol,R05,D01,L1,1,2025-08-01,left
E04293,张媛*,男,1997,2025-05-26,2025-09-30,vol,R01,D08,L1,0,2025-11-22,left
E04294,魏雅*,女,1995,2025-05-07,,,,D12,L3,0,2025-08-05,active
E04295,张巧静,女,1994,2025-05-07,,,,D04,L4,1,2025-08-05,active
E04296,尤芬*,男,1997,2025-05-28,,,,D04,L7,1,2025-08-26,active
E04297,蒋雪杰,男,1998,2025-05-04,,,,D04,L2,0,2025-08-02,active
E04298,陶素娜,男,1991,2025-05-18,,,,D01,L1,0,2025-08-16,active
E04299,曹嘉*,男,2003,2025-05-18,,,,D12,L2,0,2025-08-16,active
E04300,曹艳惠,未披露,1993,2025-05-30,,,,D02,L3,0,2025-08-28,active
E04301,许香*,女,2003,2025-05-12,,,,D12,L2,0,2025-08-10,active
E04302,张彩玲,女,1999,2025-05-31,,,,D12,L5,0,2025-08-29,active
E04303,姜艳*,女,1996,2025-05-01,,,,D01,L2,0,2025-07-30,active
E04304,杨梅*,男,1999,2025-05-14,2025-10-13,invol,R08,D01,L1,0,2025-08-12,left
E04305,许怡华,女,1994,2025-05-08,,,,D01,L3,1,2025-11-04,active
E04306,吕霞静,男,1990,2025-05-23,,,,D11,L4,1,2025-08-21,active
E04307,施娟*,男,1992,2025-05-01,,,,D08,L5,0,2025-07-30,active
E04308,吕惠*,女,1998,2025-05-26,,,,D03,L2,0,2025-08-24,active
E04309,张巧英,男,1985,2025-06-29,,,,D11,L5,1,2025-12-26,active
E04310,韩怡*,男,1993,2025-06-03,2025-07-27,vol,R01,D11,L4,0,2025-09-01,left
E04311,陈军玉,男,1998,2025-06-22,,,,D01,L2,0,2025-12-19,active
E04312,陶强莺,男,1999,2025-06-13,,,,D01,L3,0,2025-12-10,active
E04313,姜巧静,女,1998,2025-06-10,,,,D01,L1,0,2025-09-08,active
E04314,姜芝*,男,2000,2025-06-03,,,,D09,L4,0,2025-11-30,active
E04315,谢艳丽,女,1988,2025-06-11,,,,D12,L1,0,2025-09-09,active
E04316,赵敏*,男,1992,2025-06-11,,,,D01,L3,0,2025-09-09,active
E04317,吕月*,女,1992,2025-06-23,,,,D08,L2,1,2025-12-20,active
E04318,陈燕琳,男,1998,2025-06-21,2025-08-31,invol,R06,D01,L1,0,2025-09-19,left
E04319,周真*,男,2000,2025-06-10,,,,D01,L2,0,2025-12-07,active
E04320,卫慧*,男,1987,2025-06-12,,,,D07,L1,0,2025-09-10,active
E04321,华芳娟,男,1987,2025-06-27,,,,D05,L1,0,2025-09-25,active
E04322,朱菊*,女,1997,2025-06-08,,,,D07,L4,1,2025-09-06,active
E04323,喻明涛,男,2003,2025-06-15,,,,D06,L2,0,2025-12-12,active
E04324,严云*,男,1995,2025-06-13,2025-07-22,invol,R06,D05,L2,0,2025-12-10,left
E04325,魏静*,男,2002,2025-06-09,,,,D04,L1,0,2025-09-07,active
E04326,郑月*,男,2001,2025-06-21,,,,D08,L7,0,2025-12-18,active
E04327,谢云*,女,1992,2025-06-16,,,,D01,L5,1,2025-09-14,active
E04328,孔雪慧,男,1987,2025-06-20,,,,D02,L2,0,2025-09-18,active
E04329,周磊*,女,1992,2025-06-03,,,,D04,L1,1,2025-09-01,active
E04330,王丽*,未披露,2003,2025-06-02,,,,D02,L1,0,2025-08-31,active
E04331,吕芝*,男,2003,2025-06-07,,,,D08,L3,0,2025-09-05,active
E04332,何丽*,女,1995,2025-06-23,,,,D01,L2,0,2025-09-21,active
E04333,赵荣*,男,1983,2025-06-08,,,,D01,L3,0,2025-09-06,active
E04334,严菊*,男,1991,2025-06-17,,,,D11,L1,0,2025-12-14,active
E04335,曹春*,未披露,1998,2025-06-27,,,,D03,L1,0,2025-09-25,active
E04336,魏雅伟,女,1991,2025-06-22,,,,D08,L1,0,2025-09-20,active
E04337,卫磊*,男,1987,2025-06-15,,,,D01,L3,0,2025-12-12,active
E04338,施强*,女,1992,2025-06-02,,,,D02,L4,0,2025-08-31,active
E04339,张磊*,男,1995,2025-06-13,,,,D01,L6,0,2025-09-11,active
E04340,冯佳伟,男,2002,2025-06-15,2025-09-22,vol,R01,D06,L1,0,2025-09-13,left
E04341,戚环*,男,1995,2025-06-13,,,,D01,L6,1,2025-09-11,active
E04342,杨春*,男,2002,2025-06-29,,,,D11,L6,1,2025-09-27,active
E04343,朱磊娜,男,1992,2025-06-03,,,,D12,L2,0,2025-09-01,active
E04344,吕云娜,男,1995,2025-06-23,,,,D04,L1,0,2025-09-21,active
E04345,曹洋*,男,1996,2025-06-23,,,,D06,L4,1,2025-09-21,active
E04346,钱爱勇,男,1992,2025-06-08,,,,D06,L2,0,2025-09-06,active
E04347,严莲*,女,1996,2025-06-07,,,,D01,L1,0,2025-12-04,active
E04348,吕芝*,男,2000,2025-06-23,,,,D01,L1,0,2025-12-20,active
E04349,郑红*,男,1983,2025-06-22,,,,D03,L1,0,2025-12-19,active
E04350,沈芬*,男,1999,2025-06-05,,,,D01,L1,0,2025-09-03,active
E04351,吕芬*,男,1999,2025-06-28,2025-10-09,invol,R06,D01,L1,0,2025-09-26,left
E04352,魏洁爱,男,1987,2025-06-19,,,,D02,L5,0,2025-09-17,active
E04353,沈瑞素,男,2001,2025-06-01,,,,D12,L3,0,2025-08-30,active
E04354,张芳月,女,1991,2025-06-25,,,,D08,L5,1,2025-09-23,active
E04355,郑涛*,女,2003,2025-06-28,2025-07-19,invol,R06,D07,L4,1,2025-12-25,left
E04356,赵佳*,男,1988,2025-06-29,,,,D11,L3,0,2025-12-26,active
E04357,吴慧*,男,1996,2025-06-26,,,,D01,L5,0,2025-12-23,active
E04358,沈珠*,女,1995,2025-06-25,,,,D02,L2,0,2025-12-22,active
E04359,吕军梅,女,1996,2025-06-11,,,,D06,L2,0,2025-09-09,active
E04360,金霞*,男,1992,2025-06-04,,,,D05,L1,0,2025-12-01,active
E04361,陈涛*,女,2003,2025-06-25,,,,D01,L5,0,2025-12-22,active
E04362,吴兰*,女,1986,2025-06-24,,,,D08,L1,0,2025-09-22,active
E04363,钱妹娟,男,1994,2025-06-06,2025-09-25,vol,R04,D09,L3,1,2025-09-04,left
E04364,钱霞涛,男,1991,2025-06-29,,,,D01,L2,0,2025-12-26,active
E04365,华敏*,男,2003,2025-06-07,2025-08-02,invol,R06,D08,L5,1,2025-09-05,left
E04366,何杰*,女,1992,2025-06-09,,,,D03,L2,0,2025-09-07,active
E04367,陶伟*,女,2002,2025-06-25,,,,D01,L1,0,2025-09-23,active
E04368,沈伟*,女,2001,2025-06-12,,,,D07,L3,0,2025-09-10,active
E04369,郑慧*,女,1980,2025-06-23,,,,D02,L3,0,2025-09-21,active
E04370,魏真*,女,2001,2025-06-21,,,,D06,L4,1,2025-09-19,active
E04371,谢莺*,男,1996,2025-06-13,,,,D03,L1,0,2025-12-10,active
E04372,华涛玉,男,1990,2025-06-12,,,,D08,L4,1,2025-09-10,active
E04373,戚梅红,女,1992,2025-06-30,2025-09-10,invol,R06,D09,L3,0,2025-09-28,left
E04374,曹香娟,女,2003,2025-06-16,2025-11-23,invol,R09,D01,L2,1,2025-09-14,left
E04375,魏洋*,女,1996,2025-06-13,,,,D01,L1,0,2025-09-11,active
E04376,韩军*,男,2000,2025-06-17,,,,D01,L3,0,2025-09-15,active
E04377,韩军真,女,1990,2025-06-29,,,,D05,L1,0,2025-12-26,active
E04378,施妹磊,男,2000,2025-06-25,,,,D05,L5,0,2025-09-23,active
E04379,金嘉春,女,1992,2025-06-20,,,,D06,L1,0,2025-09-18,active
E04380,许妹*,男,1986,2025-06-17,,,,D03,L2,0,2025-09-15,active
E04381,卫伟*,女,2000,2025-06-24,2025-08-23,invol,R06,D05,L6,0,2025-09-22,left
E04382,孔英*,男,1999,2025-06-10,,,,D01,L1,0,2025-09-08,active
E04383,卫真娜,男,1987,2025-06-17,,,,D01,L2,1,2025-09-15,active
E04384,孙磊*,男,1996,2025-06-30,,,,D10,L3,1,2025-09-28,active
E04385,王月娜,男,1992,2025-06-19,2025-11-23,invol,R06,D11,L4,1,2025-09-17,left
E04386,张琳*,男,1998,2025-06-19,,,,D03,L4,1,2025-12-16,active
E04387,吕娜芝,男,1998,2025-06-11,,,,D05,L3,0,2025-09-09,active
E04388,许萍*,女,2003,2025-06-19,,,,D11,L5,0,2025-12-16,active
E04389,魏芳慧,女,1991,2025-06-28,,,,D04,L2,1,2025-09-26,active
E04390,蒋伟*,女,1982,2025-06-02,,,,D02,L5,0,2025-08-31,active
E04391,金香*,男,1998,2025-06-05,,,,D12,L1,0,2025-12-02,active
E04392,褚惠娟,女,2003,2025-06-25,,,,D03,L1,0,2025-09-23,active
E04393,蒋娜翠,女,2001,2025-06-14,,,,D04,L5,0,2025-09-12,active
E04394,朱勇*,男,2000,2025-06-14,,,,D01,L1,0,2025-09-12,active
E04395,戚素*,男,2000,2025-06-01,,,,D02,L2,0,2025-11-28,active
E04396,张玲*,女,1986,2025-06-12,,,,D02,L6,0,2025-12-09,active
E04397,谢环*,女,1996,2025-06-09,2025-09-27,invol,R06,D01,L1,0,2025-09-07,left
E04398,朱娜淑,女,1996,2025-06-05,,,,D11,L3,0,2025-09-03,active
E04399,王娜菊,女,1999,2025-06-21,,,,D02,L1,0,2025-09-19,active
E04400,李娜*,男,1998,2025-06-09,,,,D01,L5,0,2025-09-07,active
E04401,陈真*,女,2001,2025-06-13,,,,D01,L5,0,2025-09-11,active
E04402,姜真*,男,1988,2025-06-01,,,,D03,L4,1,2025-08-30,active
E04403,戚香*,男,1998,2025-06-03,,,,D03,L5,0,2025-11-30,active
E04404,冯静巧,男,1997,2025-06-24,,,,D01,L4,1,2025-12-21,active
E04405,姜伟*,男,1995,2025-06-11,,,,D11,L1,0,2025-09-09,active
E04406,钱真萍,男,1993,2025-06-18,,,,D11,L2,0,2025-09-16,active
E04407,周静*,男,2001,2025-06-09,,,,D01,L4,0,2025-09-07,active
E04408,谢荣萍,女,1988,2025-06-07,,,,D02,L5,0,2025-09-05,active
E04409,吕淑*,男,1992,2025-06-27,,,,D05,L4,0,2025-09-25,active
E04410,卫伟*,女,1993,2025-06-16,2025-08-29,vol,R02,D03,L5,0,2025-09-14,left
E04411,孔芬英,男,1992,2025-06-01,,,,D03,L1,0,2025-08-30,active
E04412,谢巧*,女,1997,2025-06-09,,,,D09,L1,0,2025-09-07,active
E04413,郑涛雪,女,1992,2025-06-03,,,,D01,L3,0,2025-09-01,active
E04414,陈芬惠,女,1993,2025-06-28,2025-07-26,vol,R02,D10,L5,0,2025-12-25,left
E04415,周娜明,男,1994,2025-06-29,,,,D03,L1,0,2025-09-27,active
E04416,喻凡*,男,1992,2025-06-08,,,,D01,L1,0,2025-09-06,active
E04417,何芬涛,女,2003,2025-06-26,,,,D07,L4,1,2025-09-24,active
E04418,施荣*,男,1990,2025-06-21,,,,D03,L2,0,2025-09-19,active
E04419,冯超*,女,1985,2025-06-03,,,,D04,L3,0,2025-11-30,active
E04420,尤丽*,女,1998,2025-06-27,,,,D11,L3,1,2025-12-24,active
E04421,李明*,女,1994,2025-06-16,,,,D06,L2,0,2025-09-14,active
E04422,卫惠荣,女,1986,2025-06-04,,,,D09,L4,0,2025-09-02,active
E04423,喻云真,女,1996,2025-06-05,,,,D01,L4,0,2025-12-02,active
E04424,戚珠芳,男,2003,2025-06-19,,,,D05,L1,1,2025-12-16,active
E04425,尤强真,女,1996,2025-06-15,,,,D01,L3,0,2025-09-13,active
E04426,姜芳*,男,1999,2025-06-07,,,,D01,L4,1,2025-12-04,active
E04427,尤芝*,男,1989,2025-06-17,,,,D06,L2,0,2025-09-15,active
E04428,沈雪强,女,2002,2025-06-24,,,,D01,L2,0,2025-09-22,active
E04429,张慧静,女,1993,2025-06-08,,,,D04,L3,0,2025-12-05,active
E04430,朱真春,女,1991,2025-06-14,,,,D02,L2,0,2025-12-11,active
E04431,陈莲磊,女,1993,2025-06-15,,,,D02,L3,0,2025-09-13,active
E04432,卫美*,女,1996,2025-06-29,,,,D12,L1,0,2025-09-27,active
E04433,金莲*,女,1987,2025-06-12,,,,D01,L6,1,2025-09-10,active
E04434,喻欣*,男,1989,2025-06-26,,,,D01,L6,0,2025-09-24,active
E04435,戚英*,男,2000,2025-06-28,,,,D01,L1,1,2025-12-25,active
E04436,谢娜*,女,1998,2025-06-03,,,,D03,L2,1,2025-09-01,active
E04437,喻超芬,女,1996,2025-06-24,,,,D08,L2,0,2025-09-22,active
E04438,郑勇芳,女,1997,2025-06-19,,,,D01,L3,0,2025-09-17,active
E04439,钱娜雅,女,1997,2025-06-20,,,,D10,L2,0,2025-09-18,active
E04440,吕玲*,男,1992,2025-06-21,,,,D03,L1,0,2025-09-19,active
E04441,曹珠*,女,1997,2025-06-07,,,,D03,L2,0,2025-09-05,active
E04442,谢翠*,女,1987,2025-06-09,,,,D05,L3,0,2025-09-07,active
E04443,卫嘉欣,男,1998,2025-06-27,,,,D12,L1,0,2025-09-25,active
E04444,施雪玲,女,1997,2025-06-25,2025-10-17,invol,R06,D05,L6,1,2025-09-23,left
E04445,孙雪*,女,1997,2025-06-22,,,,D01,L3,0,2025-09-20,active
E04446,张淑*,男,1992,2025-06-19,,,,D08,L2,0,2025-09-17,active
E04447,魏梅琳,女,1999,2025-06-15,,,,D02,L5,1,2025-12-12,active
E04448,钱艳*,女,1994,2025-06-25,,,,D04,L1,0,2025-09-23,active
E04449,华娥惠,男,1998,2025-06-07,,,,D04,L1,0,2025-09-05,active
E04450,谢珠*,女,1997,2025-06-24,,,,D01,L3,1,2025-09-22,active
E04451,喻素娟,男,1987,2025-06-16,,,,D04,L2,0,2025-09-14,active
E04452,冯艳*,男,2001,2025-06-04,,,,D03,L2,0,2025-09-02,active
E04453,沈杰*,女,1991,2025-06-17,,,,D11,L1,0,2025-09-15,active
E04454,褚兰*,女,1988,2025-06-11,,,,D03,L5,1,2025-09-09,active
E04455,杨欣*,女,1991,2025-07-13,,,,D02,L2,0,2025-10-11,active
E04456,王娥*,男,1992,2025-07-06,,,,D09,L5,0,2025-10-04,active
E04457,孔英静,男,1999,2025-07-23,,,,D02,L1,0,2025-10-21,active
E04458,李燕*,女,1996,2025-07-05,2025-08-01,invol,R06,D01,L3,0,2025-10-03,left
E04459,秦美*,女,1997,2025-07-20,,,,D01,L1,0,2025-10-18,active
E04460,邹春*,男,1992,2025-07-17,2025-08-04,vol,R05,D11,L5,1,2025-10-15,left
E04461,周莺*,男,2003,2025-07-18,,,,D01,L1,0,2025-10-16,active
E04462,朱秀香,男,1989,2025-07-30,,,,D02,L2,0,2025-10-28,active
E04463,张艳艳,女,1993,2025-07-14,,,,D01,L4,0,2025-10-12,active
E04464,吕洁*,女,1993,2025-07-17,,,,D01,L4,1,2025-10-15,active
E04465,吴雅*,女,1991,2025-07-01,,,,D01,L1,0,2025-09-29,active
E04466,沈真兰,女,1998,2025-07-17,,,,D05,L2,0,2025-10-15,active
E04467,张玉*,男,1993,2025-07-19,,,,D01,L1,0,2025-10-17,active
E04468,陶莲梅,女,1997,2025-07-15,,,,D01,L2,0,2026-01-11,active
E04469,金艳娥,女,1983,2025-07-23,2025-08-13,invol,R06,D12,L3,0,2025-10-21,left
E04470,郑静军,男,2000,2025-07-07,,,,D03,L4,0,2026-01-03,active
E04471,施巧芝,女,1991,2025-07-03,,,,D02,L1,0,2025-10-01,active
E04472,陈芳红,女,1990,2025-07-02,,,,D02,L6,1,2025-09-30,active
E04473,韩欣*,女,1996,2025-07-29,,,,D03,L1,1,2025-10-27,active
E04474,秦月*,女,1991,2025-07-25,,,,D03,L3,0,2025-10-23,active
E04475,华芳芳,男,1987,2025-07-24,2025-10-16,invol,R06,D05,L2,0,2026-01-20,left
E04476,卫杰*,男,2001,2025-07-18,,,,D05,L4,0,2026-01-14,active
E04477,郑华惠,男,1993,2025-07-25,,,,D08,L2,0,2026-01-21,active
E04478,何淑*,女,1992,2025-07-09,,,,D01,L1,0,2025-10-07,active
E04479,秦媛*,女,2002,2025-07-24,,,,D07,L2,0,2025-10-22,active
E04480,邹华*,男,1996,2025-07-26,,,,D01,L4,0,2025-10-24,active
E04481,戚娥梅,女,1997,2025-07-17,,,,D05,L2,0,2025-10-15,active
E04482,冯芳*,女,1988,2025-07-15,,,,D02,L1,0,2025-10-13,active
E04483,戚红巧,女,1995,2025-07-12,,,,D01,L3,0,2025-10-10,active
E04484,吴明*,女,1988,2025-07-08,,,,D05,L2,0,2025-10-06,active
E04485,张芳华,女,1978,2025-07-15,,,,D01,L3,0,2025-10-13,active
E04486,华巧*,男,1993,2025-07-21,,,,D01,L2,0,2025-10-19,active
E04487,陶洋*,男,2003,2025-07-28,,,,D07,L2,0,2025-10-26,active
E04488,邹萍*,男,1995,2025-07-21,,,,D01,L1,0,2025-10-19,active
E04489,张杰妹,男,1995,2025-07-24,2025-09-07,invol,R06,D01,L4,0,2025-10-22,left
E04490,谢菊*,未披露,1986,2025-07-25,,,,D01,L1,0,2026-01-21,active
E04491,吴莺媛,男,1992,2025-07-09,,,,D03,L1,0,2025-10-07,active
E04492,何明*,男,1981,2025-07-08,,,,D11,L5,0,2025-10-06,active
E04493,周妹*,女,1988,2025-07-09,,,,D05,L2,0,2025-10-07,active
E04494,韩英*,女,1980,2025-07-07,,,,D06,L4,1,2026-01-03,active
E04495,钱强*,女,1992,2025-07-16,,,,D12,L3,0,2025-10-14,active
E04496,陈玉巧,女,2003,2025-07-02,,,,D03,L1,0,2025-09-30,active
E04497,曹雅*,男,2000,2025-07-26,,,,D04,L3,0,2025-10-24,active
E04498,吕玉*,男,1995,2025-07-27,,,,D03,L4,0,2025-10-25,active
E04499,曹超洁,女,1999,2025-07-11,,,,D01,L3,0,2025-10-09,active
E04500,孙红*,女,2003,2025-07-12,,,,D05,L3,0,2026-01-08,active
E04501,钱明军,女,1985,2025-07-29,,,,D03,L3,0,2026-01-25,active
